date,portfolio_value,chi,regime,SPY_alloc,TLT_alloc,CASH_alloc,GLD_alloc
2012-01-10,134637.57147543883,0.05228559659474764,optimal,0.6,0.4,0.0,0.0
2012-01-11,136136.15941662376,0.052138709612004064,optimal,0.6,0.4,0.0,0.0
2012-01-12,136275.7132267359,0.06817470902140309,optimal,0.6,0.4,0.0,0.0
2012-01-13,135398.98888672245,0.06223299133405177,optimal,0.6,0.4,0.0,0.0
2012-01-14,135526.8896601411,0.06178555748160904,optimal,0.6,0.4,0.0,0.0
2012-01-15,135742.5556828384,0.059342705445605756,optimal,0.6,0.4,0.0,0.0
2012-01-16,135622.26024441447,0.04996304034435621,optimal,0.6,0.4,0.0,0.0
2012-01-17,133835.6765407001,0.04835707147081788,optimal,0.6,0.4,0.0,0.0
2012-01-18,133483.13672558195,0.05025458812760948,optimal,0.6,0.4,0.0,0.0
2012-01-19,133423.26620919252,0.04879533246519031,optimal,0.6,0.4,0.0,0.0
2012-01-20,132395.85040642446,0.049498010841923214,optimal,0.6,0.4,0.0,0.0
2012-01-21,131825.46193967675,0.05314956531043556,optimal,0.6,0.4,0.0,0.0
2012-01-22,131213.65170299215,0.05502963191752817,optimal,0.6,0.4,0.0,0.0
2012-01-23,131977.86810700817,0.055059667673946634,optimal,0.6,0.4,0.0,0.0
2012-01-24,132960.18041222106,0.05385515787557756,optimal,0.6,0.4,0.0,0.0
2012-01-25,135088.75125286926,0.05593568841502642,optimal,0.6,0.4,0.0,0.0
2012-01-26,135311.3847142643,0.06993053907577063,optimal,0.6,0.4,0.0,0.0
2012-01-27,135934.8053914127,0.07226345055104248,optimal,0.6,0.4,0.0,0.0
2012-01-28,136196.69366522678,0.07710940480608988,optimal,0.6,0.4,0.0,0.0
2012-01-29,135914.08777665652,0.07973132711504254,optimal,0.6,0.4,0.0,0.0
2012-01-30,134183.57060794174,0.05452889053700933,optimal,0.6,0.4,0.0,0.0
2012-01-31,132874.055031029,0.06124123311304744,optimal,0.6,0.4,0.0,0.0
2012-02-01,132779.53943689264,0.05207016331888423,optimal,0.6,0.4,0.0,0.0
2012-02-02,132090.25105022924,0.04731609022857836,optimal,0.6,0.4,0.0,0.0
2012-02-03,131716.7543789335,0.03312273254808342,optimal,0.6,0.4,0.0,0.0
2012-02-04,133175.03100280618,0.037404104941960656,optimal,0.6,0.4,0.0,0.0
2012-02-05,133075.08126886626,0.03801258161375828,optimal,0.6,0.4,0.0,0.0
2012-02-06,133357.93546900735,0.04104497013745012,optimal,0.6,0.4,0.0,0.0
2012-02-07,132929.45788533418,0.041302190268545404,optimal,0.6,0.4,0.0,0.0
2012-02-08,134170.6256721221,0.04297800680707786,optimal,0.6,0.4,0.0,0.0
2012-02-09,133956.7369620074,0.04851642501207129,optimal,0.6,0.4,0.0,0.0
2012-02-10,134351.5121794827,0.04192931633309827,optimal,0.6,0.4,0.0,0.0
2012-02-11,135042.20613049992,0.03746869898214326,optimal,0.6,0.4,0.0,0.0
2012-02-12,136466.4814830684,0.03813196502719584,optimal,0.6,0.4,0.0,0.0
2012-02-13,137226.0838638083,0.04674792213119564,optimal,0.6,0.4,0.0,0.0
2012-02-14,136248.35932330225,0.057402377589066224,optimal,0.6,0.4,0.0,0.0
2012-02-15,136271.82984398425,0.050567377954032,optimal,0.6,0.4,0.0,0.0
2012-02-16,138271.18272306208,0.051943177742184,optimal,0.6,0.4,0.0,0.0
2012-02-17,138198.01095943115,0.04528437866631646,optimal,0.6,0.4,0.0,0.0
2012-02-18,139537.4355392776,0.05210239758005896,optimal,0.6,0.4,0.0,0.0
2012-02-19,138604.72389414656,0.05495817164602595,optimal,0.6,0.4,0.0,0.0
2012-02-20,139201.15631541036,0.05406624676581943,optimal,0.6,0.4,0.0,0.0
2012-02-21,139035.9922882161,0.05884213706665406,optimal,0.6,0.4,0.0,0.0
2012-02-22,139635.50023992616,0.05810596482408458,optimal,0.6,0.4,0.0,0.0
2012-02-23,138755.04891840913,0.05712135269909745,optimal,0.6,0.4,0.0,0.0
2012-02-24,138363.9708799485,0.05450840612420282,optimal,0.6,0.4,0.0,0.0
2012-02-25,139504.60386230852,0.057006832354668406,optimal,0.6,0.4,0.0,0.0
2012-02-26,140734.64140578234,0.052359430416003584,optimal,0.6,0.4,0.0,0.0
2012-02-27,142006.3539448401,0.05013171617939126,optimal,0.6,0.4,0.0,0.0
2012-02-28,141243.46140430353,0.049925316421584015,optimal,0.6,0.4,0.0,0.0
2012-02-29,140957.7312031458,0.05366092962470315,optimal,0.6,0.4,0.0,0.0
2012-03-01,140812.7505229959,0.044701162205342884,optimal,0.6,0.4,0.0,0.0
2012-03-02,138978.3089362259,0.046572607731700556,optimal,0.6,0.4,0.0,0.0
2012-03-03,138852.28475510734,0.04733035210895824,optimal,0.6,0.4,0.0,0.0
2012-03-04,138005.23401805325,0.04004325741837974,optimal,0.6,0.4,0.0,0.0
2012-03-05,139096.47226828185,0.037044659878648606,optimal,0.6,0.4,0.0,0.0
2012-03-06,138084.6971830406,0.03606732984420397,optimal,0.6,0.4,0.0,0.0
2012-03-07,137364.59604398525,0.03321688269135177,optimal,0.6,0.4,0.0,0.0
2012-03-08,138717.27342583434,0.031015693637004942,optimal,0.6,0.4,0.0,0.0
2012-03-09,138586.43536325387,0.026036942096019127,optimal,0.6,0.4,0.0,0.0
2012-03-10,139957.60905557562,0.028275918008383506,optimal,0.6,0.4,0.0,0.0
2012-03-11,141570.56943550246,0.031253962965282565,optimal,0.6,0.4,0.0,0.0
2012-03-12,143113.7094826134,0.02232952815902196,optimal,0.6,0.4,0.0,0.0
2012-03-13,142913.51714276522,0.022460664703188297,optimal,0.6,0.4,0.0,0.0
2012-03-14,142061.0262964249,0.02133854472999695,optimal,0.6,0.4,0.0,0.0
2012-03-15,142717.92254576064,0.01963989338907596,optimal,0.6,0.4,0.0,0.0
2012-03-16,141475.95939395553,0.022409277806716595,optimal,0.6,0.4,0.0,0.0
2012-03-17,141898.1274735418,0.022042434092134407,optimal,0.6,0.4,0.0,0.0
2012-03-18,142386.14049330086,0.025318117818799526,optimal,0.6,0.4,0.0,0.0
2012-03-19,144614.94252724265,0.021231912934185405,optimal,0.6,0.4,0.0,0.0
2012-03-20,144793.6069099888,0.03609052510929325,optimal,0.6,0.4,0.0,0.0
2012-03-21,145012.95000625297,0.03623380219415376,optimal,0.6,0.4,0.0,0.0
2012-03-22,143913.22710126117,0.03404320707151354,optimal,0.6,0.4,0.0,0.0
2012-03-23,143657.5725379607,0.03472329533349351,optimal,0.6,0.4,0.0,0.0
2012-03-24,143873.77565674979,0.03419151969706468,optimal,0.6,0.4,0.0,0.0
2012-03-25,142056.4060502221,0.031181653677714718,optimal,0.6,0.4,0.0,0.0
2012-03-26,143532.3501735182,0.05299573997249118,optimal,0.6,0.4,0.0,0.0
2012-03-27,144169.0283492267,0.06859678124969971,optimal,0.6,0.4,0.0,0.0
2012-03-28,146544.95131053557,0.06827543998485894,optimal,0.6,0.4,0.0,0.0
2012-03-29,148067.4938195315,0.07768747278358891,optimal,0.6,0.4,0.0,0.0
2012-03-30,148943.56847289953,0.11074566027976462,optimal,0.6,0.4,0.0,0.0
2012-03-31,148933.79097904864,0.11039871343705718,optimal,0.6,0.4,0.0,0.0
2012-04-01,149184.5915449412,0.11291224848731947,optimal,0.6,0.4,0.0,0.0
2012-04-02,149877.96081608246,0.11953734320124319,optimal,0.6,0.4,0.0,0.0
2012-04-03,148267.041145058,0.11502499514163635,optimal,0.6,0.4,0.0,0.0
2012-04-04,149178.86087171684,0.11068331355487775,optimal,0.6,0.4,0.0,0.0
2012-04-05,150522.77704229899,0.10420378814894395,optimal,0.6,0.4,0.0,0.0
2012-04-06,150791.9579385551,0.11974028434037681,optimal,0.6,0.4,0.0,0.0
2012-04-07,150806.39336364937,0.12127269235664392,optimal,0.6,0.4,0.0,0.0
2012-04-08,150566.92514724666,0.11798506579080073,optimal,0.6,0.4,0.0,0.0
2012-04-09,152266.5758237377,0.1039312539744295,optimal,0.6,0.4,0.0,0.0
2012-04-10,152653.12772828568,0.10219754253885334,optimal,0.6,0.4,0.0,0.0
2012-04-11,153568.9707613142,0.10319926168397134,optimal,0.6,0.4,0.0,0.0
2012-04-12,153353.97783095905,0.09873194192336159,optimal,0.6,0.4,0.0,0.0
2012-04-13,153398.2843396116,0.09901041961521927,optimal,0.6,0.4,0.0,0.0
2012-04-14,153996.92688708537,0.11034174915730453,optimal,0.6,0.4,0.0,0.0
2012-04-15,154445.53051418014,0.08290472562078671,optimal,0.6,0.4,0.0,0.0
2012-04-16,154046.8536879959,0.07259681994585837,optimal,0.6,0.4,0.0,0.0
2012-04-17,154030.69322666878,0.06750691775955162,optimal,0.6,0.4,0.0,0.0
2012-04-18,152096.3728190826,0.06448222180736868,optimal,0.6,0.4,0.0,0.0
2012-04-19,152010.59694748523,0.04100068468447939,optimal,0.6,0.4,0.0,0.0
2012-04-20,152761.6556729182,0.04218252415571388,optimal,0.6,0.4,0.0,0.0
2012-04-21,153073.25099994297,0.04149041315009962,optimal,0.6,0.4,0.0,0.0
2012-04-22,155057.21974172228,0.03698759838512517,optimal,0.6,0.4,0.0,0.0
2012-04-23,156319.88948551094,0.051340701113959164,optimal,0.6,0.4,0.0,0.0
2012-04-24,155860.43556627515,0.05135224860057439,optimal,0.6,0.4,0.0,0.0
2012-04-25,156208.65809352716,0.04979518935844783,optimal,0.6,0.4,0.0,0.0
2012-04-26,158014.20262172358,0.029256649117712065,optimal,0.6,0.4,0.0,0.0
2012-04-27,157902.34846400842,0.03245260845005881,optimal,0.6,0.4,0.0,0.0
2012-04-28,158119.60188397433,0.03388972298529326,optimal,0.6,0.4,0.0,0.0
2012-04-29,157903.12688711067,0.03580894764337776,optimal,0.6,0.4,0.0,0.0
2012-04-30,159336.709699379,0.03731507621485913,optimal,0.6,0.4,0.0,0.0
2012-05-01,160468.88956521204,0.039679270834399115,optimal,0.6,0.4,0.0,0.0
2012-05-02,159676.35394466887,0.04248093607490129,optimal,0.6,0.4,0.0,0.0
2012-05-03,158436.91916496816,0.040243880410857275,optimal,0.6,0.4,0.0,0.0
2012-05-04,158087.95222141143,0.02723888785748889,optimal,0.6,0.4,0.0,0.0
2012-05-05,156115.22165979812,0.020905262181918145,optimal,0.6,0.4,0.0,0.0
2012-05-06,156101.3191397221,0.024515894131782366,optimal,0.6,0.4,0.0,0.0
2012-05-07,155121.74522627497,0.031553979366960076,optimal,0.6,0.4,0.0,0.0
2012-05-08,156382.7705464875,0.039780464694091536,optimal,0.6,0.4,0.0,0.0
2012-05-09,156383.95403038955,0.037910870629451636,optimal,0.6,0.4,0.0,0.0
2012-05-10,155092.93381968385,0.03196126424635849,optimal,0.6,0.4,0.0,0.0
2012-05-11,153262.2029907719,0.03157941464206276,optimal,0.6,0.4,0.0,0.0
2012-05-12,152578.6822952217,0.05035516873977552,optimal,0.6,0.4,0.0,0.0
2012-05-13,152324.11309370596,0.03748713593559445,optimal,0.6,0.4,0.0,0.0
2012-05-14,150958.54780164422,0.035946211139001226,optimal,0.6,0.4,0.0,0.0
2012-05-15,150564.83159874036,0.036058060794582646,optimal,0.6,0.4,0.0,0.0
2012-05-16,150244.24907589436,0.03548538202735505,optimal,0.6,0.4,0.0,0.0
2012-05-17,151600.85888576214,0.028380738524956026,optimal,0.6,0.4,0.0,0.0
2012-05-18,151903.38896509612,0.02608695957687232,optimal,0.6,0.4,0.0,0.0
2012-05-19,153482.80912180242,0.023991775434058553,optimal,0.6,0.4,0.0,0.0
2012-05-20,153662.59265905354,0.02523600376598391,optimal,0.6,0.4,0.0,0.0
2012-05-21,151804.95231395305,0.021131370197660024,optimal,0.6,0.4,0.0,0.0
2012-05-22,150493.54805505121,0.017260090879118634,optimal,0.6,0.4,0.0,0.0
2012-05-23,150229.64232444772,0.01964026122525886,optimal,0.6,0.4,0.0,0.0
2012-05-24,150800.44533142,0.018313654997491612,optimal,0.6,0.4,0.0,0.0
2012-05-25,151143.7099156806,0.019363067190243322,optimal,0.6,0.4,0.0,0.0
2012-05-26,150645.543321872,0.020154159053399866,optimal,0.6,0.4,0.0,0.0
2012-05-27,150346.19403801064,0.019145661950083326,optimal,0.6,0.4,0.0,0.0
2012-05-28,150602.44961824606,0.022390135536428813,optimal,0.6,0.4,0.0,0.0
2012-05-29,151615.45654276453,0.02072712323684972,optimal,0.6,0.4,0.0,0.0
2012-05-30,151652.4348323255,0.024478052507748815,optimal,0.6,0.4,0.0,0.0
2012-05-31,153008.4532207422,0.022982283051951147,optimal,0.6,0.4,0.0,0.0
2012-06-01,153615.2535223399,0.010251746459748053,optimal,0.6,0.4,0.0,0.0
2012-06-02,154391.8475136579,0.009555600009942105,optimal,0.6,0.4,0.0,0.0
2012-06-03,155854.52549794348,0.010633456123669265,optimal,0.6,0.4,0.0,0.0
2012-06-04,153989.71302410366,0.019687536184219073,optimal,0.6,0.4,0.0,0.0
2012-06-05,152322.71159228252,0.0297158188076482,optimal,0.6,0.4,0.0,0.0
2012-06-06,152098.71010082655,0.029976170639104377,optimal,0.6,0.4,0.0,0.0
2012-06-07,150215.83887076902,0.028428982277082116,optimal,0.6,0.4,0.0,0.0
2012-06-08,148638.9047164597,0.03746215880690932,optimal,0.6,0.4,0.0,0.0
2012-06-09,149036.37251261994,0.046793660572038966,optimal,0.6,0.4,0.0,0.0
2012-06-10,150070.41211894277,0.045148967029804074,optimal,0.6,0.4,0.0,0.0
2012-06-11,150350.0265832141,0.06019119361398847,optimal,0.6,0.4,0.0,0.0
2012-06-12,150319.17330857753,0.05887265640610243,optimal,0.6,0.4,0.0,0.0
2012-06-13,150379.34188265316,0.05929568964124726,optimal,0.6,0.4,0.0,0.0
2012-06-14,150016.8678719871,0.058761830600204124,optimal,0.6,0.4,0.0,0.0
2012-06-15,150275.66792241807,0.058525478798301465,optimal,0.6,0.4,0.0,0.0
2012-06-16,149891.2541533391,0.057165329504624246,optimal,0.6,0.4,0.0,0.0
2012-06-17,148711.37350273711,0.04797651725400347,optimal,0.6,0.4,0.0,0.0
2012-06-18,146450.10569216983,0.05194600732969612,optimal,0.6,0.4,0.0,0.0
2012-06-19,147038.48459223274,0.06891725373998733,optimal,0.6,0.4,0.0,0.0
2012-06-20,147060.83062289385,0.06698570872977931,optimal,0.6,0.4,0.0,0.0
2012-06-21,145909.02546850903,0.06837888966151087,optimal,0.6,0.4,0.0,0.0
2012-06-22,145794.19430330288,0.07269516522034324,optimal,0.6,0.4,0.0,0.0
2012-06-23,146481.6271758516,0.07102139578571574,optimal,0.6,0.4,0.0,0.0
2012-06-24,145984.07703875794,0.06360450719131518,optimal,0.6,0.4,0.0,0.0
2012-06-25,144487.01285034083,0.060929995072242775,optimal,0.6,0.4,0.0,0.0
2012-06-26,143164.35971783916,0.0681123824678641,optimal,0.6,0.4,0.0,0.0
2012-06-27,142447.13400341597,0.06652166507881288,optimal,0.6,0.4,0.0,0.0
2012-06-28,141537.91658514552,0.05777909869670734,optimal,0.6,0.4,0.0,0.0
2012-06-29,141367.28013796755,0.047376464211388435,optimal,0.6,0.4,0.0,0.0
2012-06-30,140822.11680765706,0.048685271384277,optimal,0.6,0.4,0.0,0.0
2012-07-01,139551.63208533337,0.026827252648428928,optimal,0.6,0.4,0.0,0.0
2012-07-02,139190.83778059424,0.026398756805972888,optimal,0.6,0.4,0.0,0.0
2012-07-03,139168.10065484967,0.031953996673230275,optimal,0.6,0.4,0.0,0.0
2012-07-04,138846.7465513823,0.030848149647721743,optimal,0.6,0.4,0.0,0.0
2012-07-05,140715.4761055655,0.02887698737136764,optimal,0.6,0.4,0.0,0.0
2012-07-06,139192.96156761597,0.033824752166165956,optimal,0.6,0.4,0.0,0.0
2012-07-07,138329.36466269795,0.03758851418431058,optimal,0.6,0.4,0.0,0.0
2012-07-08,138596.21483877473,0.03875060125771085,optimal,0.6,0.4,0.0,0.0
2012-07-09,136235.20133959,0.022984922285325445,optimal,0.6,0.4,0.0,0.0
2012-07-10,135711.81087451836,0.03752094106247861,optimal,0.6,0.4,0.0,0.0
2012-07-11,134907.08733893814,0.03612186751902598,optimal,0.6,0.4,0.0,0.0
2012-07-12,134889.59579559637,0.03177078772901607,optimal,0.6,0.4,0.0,0.0
2012-07-13,135535.4023488932,0.03856599929294931,optimal,0.6,0.4,0.0,0.0
2012-07-14,137221.53746494392,0.038074398054861514,optimal,0.6,0.4,0.0,0.0
2012-07-15,137129.93481654572,0.08440139287825309,optimal,0.6,0.4,0.0,0.0
2012-07-16,136322.675503553,0.08011074098420826,optimal,0.6,0.4,0.0,0.0
2012-07-17,134224.91415257414,0.08072615524022499,optimal,0.6,0.4,0.0,0.0
2012-07-18,131686.1794035059,0.0943422288654947,optimal,0.6,0.4,0.0,0.0
2012-07-19,130341.74821230923,0.09452398204025793,optimal,0.6,0.4,0.0,0.0
2012-07-20,129891.00263563654,0.10820732617647949,optimal,0.6,0.4,0.0,0.0
2012-07-21,130530.98574376738,0.10684914756530003,optimal,0.6,0.4,0.0,0.0
2012-07-22,130786.81038232044,0.11588593260951495,optimal,0.6,0.4,0.0,0.0
2012-07-23,131466.9010127804,0.12483007839339344,optimal,0.6,0.4,0.0,0.0
2012-07-24,129562.01584043635,0.12332134830764568,optimal,0.6,0.4,0.0,0.0
2012-07-25,130102.99661919971,0.1292888509176978,optimal,0.6,0.4,0.0,0.0
2012-07-26,130514.13383117675,0.13105777174481165,optimal,0.6,0.4,0.0,0.0
2012-07-27,130341.01770854644,0.12507594440174682,optimal,0.6,0.4,0.0,0.0
2012-07-28,130662.26787637391,0.1237527596598025,optimal,0.6,0.4,0.0,0.0
2012-07-29,132467.9427275625,0.1268438121124221,optimal,0.6,0.4,0.0,0.0
2012-07-30,134747.77964328945,0.11770980452966473,optimal,0.6,0.4,0.0,0.0
2012-07-31,133845.51180802347,0.12810590116403153,optimal,0.6,0.4,0.0,0.0
2012-08-01,131776.49850645819,0.12941515141017715,optimal,0.6,0.4,0.0,0.0
2012-08-02,130605.22890961934,0.1514011851039254,optimal,0.6,0.4,0.0,0.0
2012-08-03,130952.24493430364,0.15170200124258112,optimal,0.6,0.4,0.0,0.0
2012-08-04,131992.00289577324,0.1181345184978967,optimal,0.6,0.4,0.0,0.0
2012-08-05,130841.11417453541,0.12035875090055327,optimal,0.6,0.4,0.0,0.0
2012-08-06,131159.93797851846,0.13331614484392992,optimal,0.6,0.4,0.0,0.0
2012-08-07,130942.17040853004,0.11360670370132217,optimal,0.6,0.4,0.0,0.0
2012-08-08,130110.46748619468,0.10892563198336792,optimal,0.6,0.4,0.0,0.0
2012-08-09,129228.81477260412,0.0861575874272309,optimal,0.6,0.4,0.0,0.0
2012-08-10,130177.45496131304,0.09579616559275679,optimal,0.6,0.4,0.0,0.0
2012-08-11,130548.4708189208,0.0898034684318986,optimal,0.6,0.4,0.0,0.0
2012-08-12,129877.40996797386,0.08182931393499217,optimal,0.6,0.4,0.0,0.0
2012-08-13,128587.33031098382,0.08457413596841516,optimal,0.6,0.4,0.0,0.0
2012-08-14,129831.90083156586,0.0776092217527377,optimal,0.6,0.4,0.0,0.0
2012-08-15,127281.07903095135,0.07727518733709628,optimal,0.6,0.4,0.0,0.0
2012-08-16,128035.84712653483,0.10596034142865651,optimal,0.6,0.4,0.0,0.0
2012-08-17,127290.75042492576,0.11236865879943042,optimal,0.6,0.4,0.0,0.0
2012-08-18,127914.4392082202,0.10721915335232807,optimal,0.6,0.4,0.0,0.0
2012-08-19,127222.0306785847,0.0937233615546508,optimal,0.6,0.4,0.0,0.0
2012-08-20,125858.17229060276,0.08958722701070765,optimal,0.6,0.4,0.0,0.0
2012-08-21,125737.26056227052,0.09190109758555123,optimal,0.6,0.4,0.0,0.0
2012-08-22,126593.82007652205,0.08228670864891927,optimal,0.6,0.4,0.0,0.0
2012-08-23,127386.18565500785,0.08074174544563156,optimal,0.6,0.4,0.0,0.0
2012-08-24,127525.25409962493,0.09175871188489433,optimal,0.6,0.4,0.0,0.0
2012-08-25,127162.90087732712,0.08704946218164313,optimal,0.6,0.4,0.0,0.0
2012-08-26,125088.19689319014,0.08231084732957222,optimal,0.6,0.4,0.0,0.0
2012-08-27,124424.08120305341,0.09563681548140945,optimal,0.6,0.4,0.0,0.0
2012-08-28,124764.14372347917,0.10143062281547684,optimal,0.6,0.4,0.0,0.0
2012-08-29,125471.28831937046,0.10631640240028421,optimal,0.6,0.4,0.0,0.0
2012-08-30,125522.83997243961,0.10090641534587332,optimal,0.6,0.4,0.0,0.0
2012-08-31,125483.07163477872,0.09826564196322057,optimal,0.6,0.4,0.0,0.0
2012-09-01,125817.53758931287,0.09886357038912442,optimal,0.6,0.4,0.0,0.0
2012-09-02,125733.39660256813,0.0979345296762256,optimal,0.6,0.4,0.0,0.0
2012-09-03,124661.00414440398,0.09748170138525987,optimal,0.6,0.4,0.0,0.0
2012-09-04,125189.43348608197,0.10102033877777085,optimal,0.6,0.4,0.0,0.0
2012-09-05,125991.2418742058,0.0764285709544845,optimal,0.6,0.4,0.0,0.0
2012-09-06,125742.25505232446,0.06684967129338674,optimal,0.6,0.4,0.0,0.0
2012-09-07,125126.55264723462,0.07353943316146912,optimal,0.6,0.4,0.0,0.0
2012-09-08,124819.85346421615,0.06418747004128898,optimal,0.6,0.4,0.0,0.0
2012-09-09,125548.39588268957,0.04238862523289306,optimal,0.6,0.4,0.0,0.0
2012-09-10,124918.04336692416,0.04499705240549681,optimal,0.6,0.4,0.0,0.0
2012-09-11,125138.88848586132,0.04621791708266981,optimal,0.6,0.4,0.0,0.0
2012-09-12,123771.60685519311,0.047278719180804805,optimal,0.6,0.4,0.0,0.0
2012-09-13,123974.2603719219,0.03683648347415688,optimal,0.6,0.4,0.0,0.0
2012-09-14,124759.51359269138,0.03618148295422693,optimal,0.6,0.4,0.0,0.0
2012-09-15,124053.9038829593,0.03570501364589149,optimal,0.6,0.4,0.0,0.0
2012-09-16,123568.34222592831,0.025129137371337127,optimal,0.6,0.4,0.0,0.0
2012-09-17,124587.88302963015,0.023834360183978213,optimal,0.6,0.4,0.0,0.0
2012-09-18,125830.15397227167,0.02211527032402919,optimal,0.6,0.4,0.0,0.0
2012-09-19,127965.94493252505,0.022891977770153362,optimal,0.6,0.4,0.0,0.0
2012-09-20,129142.81568341027,0.024635019474074583,optimal,0.6,0.4,0.0,0.0
2012-09-21,128778.05414055994,0.024569520246616454,optimal,0.6,0.4,0.0,0.0
2012-09-22,128230.90970658125,0.025196281077615696,optimal,0.6,0.4,0.0,0.0
2012-09-23,127119.81156744156,0.025746300016320528,optimal,0.6,0.4,0.0,0.0
2012-09-24,127429.81577926534,0.018827538736726702,optimal,0.6,0.4,0.0,0.0
2012-09-25,127273.74552112778,0.0174952526934638,optimal,0.6,0.4,0.0,0.0
2012-09-26,127104.30966032631,0.016762527997937475,optimal,0.6,0.4,0.0,0.0
2012-09-27,126122.11381441313,0.009980079955928265,optimal,0.6,0.4,0.0,0.0
2012-09-28,124672.09232690334,0.01545704205229997,optimal,0.6,0.4,0.0,0.0
2012-09-29,126435.68563746482,0.015067120937791017,optimal,0.6,0.4,0.0,0.0
2012-09-30,125864.89663078106,0.02327803288767852,optimal,0.6,0.4,0.0,0.0
2012-10-01,125878.04240527829,0.025021421472126534,optimal,0.6,0.4,0.0,0.0
2012-10-02,125043.49323585677,0.034357159549707174,optimal,0.6,0.4,0.0,0.0
2012-10-03,124337.45204723501,0.03467111140496297,optimal,0.6,0.4,0.0,0.0
2012-10-04,124557.77384420222,0.0335215589052872,optimal,0.6,0.4,0.0,0.0
2012-10-05,123749.39645240082,0.04043030264871408,optimal,0.6,0.4,0.0,0.0
2012-10-06,125158.40915998293,0.0599236110783419,optimal,0.6,0.4,0.0,0.0
2012-10-07,125219.42352692148,0.06758150882055061,optimal,0.6,0.4,0.0,0.0
2012-10-08,126368.6879343462,0.06940148898720525,optimal,0.6,0.4,0.0,0.0
2012-10-09,127305.29920809834,0.07317262921481121,optimal,0.6,0.4,0.0,0.0
2012-10-10,127787.14515960895,0.07414345787947638,optimal,0.6,0.4,0.0,0.0
2012-10-11,128755.31914566344,0.0752793203232438,optimal,0.6,0.4,0.0,0.0
2012-10-12,128516.70948430298,0.07835444439148015,optimal,0.6,0.4,0.0,0.0
2012-10-13,128618.33560617948,0.07794390056995616,optimal,0.6,0.4,0.0,0.0
2012-10-14,130016.34475106478,0.07948871592225004,optimal,0.6,0.4,0.0,0.0
2012-10-15,130829.86919677764,0.07868926999567855,optimal,0.6,0.4,0.0,0.0
2012-10-16,131324.33371845237,0.09063912110447304,optimal,0.6,0.4,0.0,0.0
2012-10-17,130415.33040176667,0.09571712994129135,optimal,0.6,0.4,0.0,0.0
2012-10-18,129782.75256557897,0.09454476500686931,optimal,0.6,0.4,0.0,0.0
2012-10-19,129436.65153252204,0.1044140765066396,optimal,0.6,0.4,0.0,0.0
2012-10-20,129733.17150057704,0.08941186174337393,optimal,0.6,0.4,0.0,0.0
2012-10-21,129768.28682299258,0.08880170011045357,optimal,0.6,0.4,0.0,0.0
2012-10-22,131221.27345619007,0.0803950455524289,optimal,0.6,0.4,0.0,0.0
2012-10-23,132177.51311162527,0.09474523725782934,optimal,0.6,0.4,0.0,0.0
2012-10-24,132812.76696658612,0.09344674413142208,optimal,0.6,0.4,0.0,0.0
2012-10-25,131408.10041232756,0.08413438366030335,optimal,0.6,0.4,0.0,0.0
2012-10-26,132021.6158815232,0.05625365197764272,optimal,0.6,0.4,0.0,0.0
2012-10-27,132988.30511674233,0.0519162309280131,optimal,0.6,0.4,0.0,0.0
2012-10-28,135184.1506334455,0.05566044136416385,optimal,0.6,0.4,0.0,0.0
2012-10-29,135691.30393505134,0.057214547562076376,optimal,0.6,0.4,0.0,0.0
2012-10-30,138439.34095611997,0.05703512471480421,optimal,0.6,0.4,0.0,0.0
2012-10-31,139502.40971727905,0.08376037597224462,optimal,0.6,0.4,0.0,0.0
2012-11-01,137599.76415662552,0.08334669303961935,optimal,0.6,0.4,0.0,0.0
2012-11-02,137882.82371347293,0.08727524114788365,optimal,0.6,0.4,0.0,0.0
2012-11-03,138962.69974679739,0.08373868746257908,optimal,0.6,0.4,0.0,0.0
2012-11-04,139767.97035382988,0.08484443585083758,optimal,0.6,0.4,0.0,0.0
2012-11-05,138523.06861088704,0.07994820154938678,optimal,0.6,0.4,0.0,0.0
2012-11-06,140094.41511662997,0.082882287454964,optimal,0.6,0.4,0.0,0.0
2012-11-07,138821.76700648322,0.07800972924544142,optimal,0.6,0.4,0.0,0.0
2012-11-08,137880.2672089814,0.06583582570465472,optimal,0.6,0.4,0.0,0.0
2012-11-09,138089.5313293175,0.06680703374890806,optimal,0.6,0.4,0.0,0.0
2012-11-10,138347.44624919564,0.06664025905611219,optimal,0.6,0.4,0.0,0.0
2012-11-11,138128.30336601997,0.06310163001063718,optimal,0.6,0.4,0.0,0.0
2012-11-12,138598.8905180325,0.05451852022491164,optimal,0.6,0.4,0.0,0.0
2012-11-13,137179.2095000754,0.05569552742051514,optimal,0.6,0.4,0.0,0.0
2012-11-14,136910.58677759822,0.059588613597226,optimal,0.6,0.4,0.0,0.0
2012-11-15,136540.14423484984,0.053583265079123324,optimal,0.6,0.4,0.0,0.0
2012-11-16,137126.81162413655,0.05323015905327605,optimal,0.6,0.4,0.0,0.0
2012-11-17,136260.3757921867,0.05151369401700148,optimal,0.6,0.4,0.0,0.0
2012-11-18,136470.2606139708,0.047804255660850364,optimal,0.6,0.4,0.0,0.0
2012-11-19,135133.46589350887,0.0508421030455174,optimal,0.6,0.4,0.0,0.0
2012-11-20,136430.54646037275,0.027071975282266715,optimal,0.6,0.4,0.0,0.0
2012-11-21,136872.94039951038,0.04209253654586228,optimal,0.6,0.4,0.0,0.0
